thread_id,customer_text,brand_text
1366949,@AmazonHelp when should I expect my Xbox One X Project Scorpio Edition to have some sort of updated shipping?,"@438213 When you look at your order details, are you currently seeing a delivery date for this Pre-order: https://t.co/Y5jpI9gRhE? ^LR"
1353503,@115850 Poor service provider and not customer centric,@170933 Apologies! Kindly connect with us here: https://t.co/vlvfJr4nN9 and we'll get this sorted for you. ^PB
1367678,@AmazonHelp Thanks for ruining my dads Diwali gift  purchased from @115850  by delaying it for one week even after purchasing through PRIME. KUDOS,@437476 We'd get back to you at the earliest. (2/2) ^VG
1368161,@AmazonHelp  https://t.co/xRpo95kKDm,@438503 Please contact our support team so we may assist you with this claim: https://t.co/JzP7hlA23B ^WM
1369543,@AmazonHelp Last told the refund was processing and I still have no confirmation of that.,@438786 How long ago was the refund processed? Confirmation emails are sent when the refund has finished processing through our system. ^CN
1369921,"@115850 6 days for 2 months,44 phone calls, 0 action taken,10 orders given, yes i trust amazon 
But when will i get my refund ???",@438872 I'm sorry about the unpleasant experience you've had. Could you tell us what happened? We'd like to help you fix it. ^HA
1357752,@118702 @115850 Is SBI offer available on SE,"@227487 You may check on the terms and condition of the SBI offer here: https://t.co/hDPGmQQnhP, Nikhil. ^KS"
1370168,アマゾンの支払い番号こないし💢,@438935 お待たせしております。https://t.co/st4oU5QbhPが発送する商品の場合、お支払い番号は商品が出荷準備に入りしだい発行されます。詳しくは、こちらのヘルプページをご参照ください。https://t.co/MCsyqdVdSq YM
1370737,@AmazonHelp Is There A way to use an amazon gift card to buy kindle books? It only allows me to use 1-click on the website.,@439073 Hey Ashley! Gift card balances are used first with 1-click. You can see more information here: https://t.co/UoN2HJSWnm ^AJ
1372723,@AmazonHelp If I cancel an order which had (even partially) used an Amazon Gift Card balance to pay for…do I get that balance back?,"@439477 Great question! Yes, the amount you paid w/ the gift card will go back to your gift card balance here: https://t.co/WENbHVfjMt ^KP"
1373261,I don’t like this false advertisement I got from you guys @115821  i didn’t get $5 off when I follow the steps https://t.co/gS17bAKuzG,@186654 We would like to look to this issue with you in real-time! Please contact us here: https://t.co/hApLpMlfHN ^LS
1373628,"Comprei livros na @117086 pela 1° vez. Fiquei feliz com os preços. Comprei mais livros do que na concorrência. Porém, a transportadora...",@419810 Olá Deni. Seja bem-vinda! Você tem algum inconveniente com o seu pedido? ^JJ
1373630,"@AmazonHelp O pedido chegou na minha cidade há 2 dias, mas não entregaram. O site da transportadora acusa q sairam p/ entregar, mas faz + de 24h isso",@419810 Entendo. Qual é a data de entrega do pedido? ^JD
1373652,"@AmazonHelp You guys emailed me to become an Amazon Influencer, yet I get this popup whenever I try to sign up.. Any ideas? https://t.co/Z5URhiI1su",@439720 Hey Patrick! The best answer to that would come from Amazon Associates support: https://t.co/Sl9Z63J5yz ^CH
1374069,@AmazonHelp Yes. I rcvd email this morning that it would arrive by 8 pm. I was confused when there was no package in mail and no notification of delay,@439823 Oh no! I'm sorry the game didn't arrive! Please contact us here so we can look into this further: https://t.co/hApLpMlfHN ^CN
1374074,"@AmazonHelp Worst Amazon Day Ever. Address Not Reachable. Then, order one day late. To finally, order lost? I DONT UNDERSTAND.","@435855 I understand your concern, Aakarsh. Could you confirm if you've shared your details in the link provided earlier? ^HD"
1374095,@AmazonHelp No there was no email sent related to the delay. I needed to go and check the status myself in order to see that update to shipping estimate,@439827 Let's talk about this in real time. Please call or chat with us here:https://t.co/hApLpMlfHN ^BA
1374544,@AmazonHelp I got it Wednesday famm it’s suppose to come today but I don’t know where it is??? Like,@439946 Check the order details from:  https://t.co/Y5jpI9gRhE to see where your delivery is currently.  ^CH
1375336,@119625 please add Xena Warrior Princess Title to your catalog.,@440141 We will continue to add new content. Keeping checking https://t.co/FYM9PJhpIG where we (1/2)^SQ
1375720,"@AmazonHelp @119038 Hi, I have a Spanish Amazon Prime account. After linking it with my Twitch one, will I get charged anything? Cheers.",@440240 The answers you seek can be found here:  https://t.co/IKWjX0QHDK  ^CH
1375724,why pay for @115821 prime and not get your package in 2 days?? come on..,"@440241 Two-Day Shipping refers to transit time, in business days, once shipped. Have we missed your confirmed delivery date? ^AM"
1376055,"@AmazonHelp AMZL US,. Delivery notifcations say they attempted at 8:44, at which point I was already gone. Left a note saying to leave package outside.",@388118 Our team would like to take a closer look at this. Please provide all relevant info here : https://t.co/6y5cFyPfQT ^LJ
1376394,@4822 dealing with a completely unhelpful customer service representative on the phone. Could you please have someone contact me,"@325149 We'd like to assist, if possible! Without posting account/order details, can you tell us the initial reason you contacted? ^RM"
1376727,"@AmazonHelp Message sent. However if the item is unt delivered within 24 hours, it will be too late for me to use. Thank you for your help.",@440492 Thank you. I can confirm we've received your information and will follow up shortly. ^AM
1377128,"@AmazonHelp How many times you want me to fill these forms,which adds no value to the process..I m following up 4last 2 months I need my money by monday",@169715 We haven't received your details yet. Kindly share your details in the link shared earlier and we'll contact you. ^GK
1377425,@115850 Item ordered on 8th Oct not yet received. Delivery date was 20th Oct. A Prime customer @AmazonHelp,@440653 Apologies for the delay in the delivery. I'd like to look into this. Kindly fill this 1/2 ^SC
1377734,@115850 @AmazonHelp what the hell is this? saree???? can u see what has been searched for? has your search algorithm gone for a toss? https://t.co/gvl9hz49Ke,@232634 Thanks for flagging this. I'll forward it internally to get it reviewed. ^PS
1377740,アマゾンで予約したんだけど支払いのメールがまだ来なくてちゃんとできてるのかファン,@440731 なお、注文が確定している場合は、アカウントサービスの「注文履歴」に該当の注文が表示されますので、恐れ入りますが、ご確認ください。https://t.co/MaBXKdGnZo TN
1378138,"@AmazonHelp このリプみて、早速、ペットボトルのお茶を1ダース買いました！安いし送料無料だし、すぐ届くし、重くないから良いかもですね(^^)ありがとうございます♡

Amazonさん大好きなりました！",@440821 さっそくのご注文ありがとうございます！(＾▽＾)/ お届けまで今しばらくお待ちくださいませ～♪ ＼(＾▽＾)／ TN
1378146,"@115850 Amazon could not deliver product (Order 4-2197264-7157136) in 50 days, post 2 months initiate refund. New way to earn money??",@440824 Sorry for the unpleasant experience. It's certainly not what we'd like our customers to experience. 1/2 ^EM
1378496,So...@115821 did our delivery driver just take our food home with him?! https://t.co/oVqWTrCnRn,@440905 I'm sorry your order hasn't arrived. We'd like to take a closer look. Please reach us here: https://t.co/KxxIq3SdjU ^LR
1378678,Das kann doch jetzt verdammt noch mal nicht war sein?!!! 😡😡😡 @116316 @124285 https://t.co/ssHLeRBmXS,"@432466 Hi, bitte gedulde dich noch etwas und melde dich ggf. im Kundenservice, falls die Lieferung nicht ankommt. Gruß ^TA"
1379289,"@AmazonHelp Hi, still nothing has been done - taken three months now and have three open cases. Still awaiting a refund too (since August).","@441113 Hi, what info did we provide when you contacted our seller support team previously? ^TS"
1379339,@57638 @134803 C'è speranza di avere l'app #PrimeVideo sul Sony UHP-H1?,"@441123 Attualmente non abbiamo aggiornamenti, per vedere i dispositivi compatibili clicca qui: https://t.co/s0R5npDkM5. A presto! ^GA"
1379391,@117795 Hey i think i've received a fraudulent email about a Prime subscription i didnt set up. is there an address i can forward it to?,@441129 Oh no! You can find some helpful info on reporting fraudulent emails here: https://t.co/5MHGH3DUYL . Hope this helps! ^AD
1379466,@AmazonHelp Carrier: Amazon Shipping ...,"@441143 When you spoke to us, were we able to give you any information or offer options on the order? ^DD"
1379470,@AmazonHelp All of last week was like this... so fed up... https://t.co/8QFljzpFF6,@441143 I'd like a member of our team to review this for you. Please provide your order details here: https://t.co/4Vfb18eR4T ^CN
1379545,@115850 how do I cancel dispatched order?,"@441155 time of delivery. Alternatively, you can contact our support team here: https://t.co/rS49hgaADF for assistance. (2/2) ^SY"
1379540,"@115821 0128722014
0128720804 
These are my complaint numbers when the heck my problem will be resolved. Y it is taking too long. It has been more than 10 days since I made the first complaint.",@441154 Sorry to know your issue hasn't been resolved yet. We certainly did not expect this to happen. 1/2 ^PS
1379866,Im really about to stop using @115821 everything i order takes months and after those months of waiting they never even arrive.. EVERY TIME,"@441225 I'm sorry for the order trouble! Just to clarify, are your orders being sold by Amazon or a third party seller? ^DW"
1380233,@AmazonHelp  Pls let me know when will I get credit in Amazon pay for balance load. https://t.co/t9VYdMtePz,"@416255 Also, please don't provide your order details as its personal info. Our Twitter page is visible to public. 2/2 ^AB"
1380240,@AmazonHelp I have filled in the details on the link provided by you. Kindly track down my request that i have mentioned in the notes. Respond awaited,"@300998 I checked and we've received your details. Please allow us some time, we'll check the details and reach out you. ^KA"
1380506,ユーリが表紙のヌメロがAmazonから届かない。状況見たらやっぱり未発送。予約キャンセルされないか心配😓,@441347 ご心配をおかけしております。ご案内しているお届け予定日内でのお届けをお待ちいただければと存じます。万が一配達日に変更が発生した場合等はEメールでご連絡させていただきますので、Eメールをご確認ください。&gt; https://t.co/PAK8dGjdhO YM
